151 	 223.00 	 20.00 	 1
152 	 217.00 	 21.85 	 2
153 	 225.50 	 25.05 	 2
154 	 218.00 	 22.05 	 2
155 	 210.00 	 13.70 	 2
156 	 204.50 	 15.15 	 2
157 	 224.50 	 21.25 	 2
158 	 234.00 	 15.05 	 2
159 	 236.50 	 18.05 	 2
160 	 226.00 	 18.85 	 2
161 	 267.00 	 16.55 	 2
162 	 242.00 	 20.50 	 2
163 	 217.00 	 20.10 	 2
164 	 234.00 	 20.20 	 2
165 	 285.50 	 9.05 	 2
166 	 239.50 	 9.10 	 2
167 	 250.50 	 17.95 	 2
168 	 251.00 	 20.40 	 2
169 	 251.00 	 21.05 	 2
170 	 265.50 	 20.80 	 2
171 	 299.50 	 15.95 	 2
172 	 191.50 	 12.10 	 2
173 	 269.50 	 8.00 	 2
174 	 310.50 	 5.90 	 2
175 	 255.00 	 6.00 	 2
176 	 218.50 	 9.10 	 2
177 	 230.00 	 12.15 	 2
178 	 216.00 	 9.15 	 2
179 	 180.50 	 7.85 	 2
180 	 194.50 	 8.85 	 2
181 	 213.50 	 6.50 	 2
182 	 -451.00 	 -498.05 	 2
183 	 99.50 	 6.95 	 2
184 	 100.50 	 10.05 	 2
185 	 124.00 	 8.00 	 2
186 	 94.00 	 10.15 	 2
187 	 110.50 	 7.40 	 2
188 	 142.50 	 6.70 	 2
189 	 185.00 	 9.25 	 2
190 	 148.00 	 5.70 	 2
191 	 150.50 	 4.80 	 2
192 	 157.00 	 7.20 	 2
193 	 222.50 	 5.80 	 2
194 	 200.00 	 9.25 	 2
195 	 192.50 	 10.00 	 2
196 	 192.50 	 9.95 	 2
197 	 173.00 	 9.85 	 2
198 	 119.00 	 8.55 	 2
199 	 174.00 	 7.90 	 2
200 	 215.00 	 3.25 	 2
201 	 139.50 	 2.10 	 2
202 	 106.50 	 3.45 	 2
203 	 124.00 	 2.70 	 2
204 	 96.50 	 7.35 	 2
205 	 95.50 	 7.45 	 2
206 	 161.00 	 5.95 	 2
207 	 244.00 	 3.25 	 2
208 	 114.00 	 2.30 	 2
209 	 119.00 	 4.90 	 2
210 	 97.50 	 9.15 	 2
211 	 121.00 	 6.50 	 2
212 	 164.50 	 6.75 	 2
213 	 220.00 	 3.05 	 2
214 	 186.50 	 3.00 	 2
215 	 222.50 	 5.40 	 2
216 	 287.00 	 4.30 	 2
217 	 213.50 	 3.85 	 2
218 	 166.50 	 4.35 	 2
219 	 161.00 	 4.10 	 2
220 	 128.50 	 5.50 	 2
221 	 181.50 	 5.90 	 2
222 	 195.00 	 4.50 	 2
223 	 144.00 	 3.90 	 2
224 	 111.50 	 5.90 	 2
225 	 184.50 	 4.70 	 2
226 	 187.00 	 2.75 	 2
227 	 87.00 	 3.95 	 2
228 	 164.00 	 5.25 	 2
229 	 164.50 	 6.60 	 2
230 	 229.50 	 3.85 	 2
231 	 206.50 	 5.45 	 2
232 	 223.00 	 4.10 	 2
233 	 170.50 	 6.65 	 2
234 	 171.00 	 6.05 	 2
235 	 130.00 	 7.00 	 2
236 	 107.00 	 6.85 	 2
237 	 111.00 	 6.80 	 2
238 	 108.50 	 6.15 	 2
239 	 110.50 	 10.65 	 2
240 	 141.00 	 7.65 	 2
241 	 167.00 	 6.20 	 2
242 	 182.50 	 5.25 	 2
243 	 183.00 	 7.50 	 1
