121 	 1.74 
122 	 1.78 
123 	 1.46 
124 	 1.05 
125 	 1.09 
126 	 1.16 
127 	 0.67 
128 	 1.19 
129 	 1.56 
130 	 1.22 
131 	 1.02 
132 	 1.21 
133 	 1.46 
134 	 1.54 
135 	 1.36 
136 	 1.27 
137 	 2.11 
138 	 1.89 
139 	 1.43 
140 	 1.21 
141 	 1.00 
142 	 1.00 
143 	 1.29 
144 	 1.29 
145 	 1.42 
146 	 1.30 
147 	 1.37 
148 	 1.25 
149 	 0.97 
150 	 0.82 
151 	 0.77 
152 	 1.06 
153 	 1.07 
154 	 1.47 
155 	 1.50 
156 	 1.48 
157 	 1.21 
158 	 1.22 
159 	 0.99 
160 	 0.97 
161 	 0.93 
162 	 1.37 
163 	 2.22 
164 	 1.52 
165 	 1.47 
166 	 1.49 
167 	 1.70 
168 	 1.78 
169 	 1.52 
170 	 1.44 
171 	 1.70 
172 	 1.94 
173 	 1.80 
174 	 1.58 
175 	 1.87 
176 	 1.37 
177 	 1.44 
178 	 1.86 
179 	 2.11 
180 	 2.33 
181 	 2.15 
182 	 1.61 
183 	 1.42 
184 	 1.60 
185 	 1.59 
186 	 1.36 
187 	 2.38 
188 	 3.31 
189 	 3.38 
190 	 3.46 
191 	 3.51 
192 	 3.79 
193 	 3.56 
194 	 3.71 
195 	 3.56 
196 	 3.81 
197 	 3.68 
198 	 3.65 
199 	 3.44 
200 	 3.25 
201 	 3.59 
202 	 3.79 
203 	 4.32 
204 	 4.62 
205 	 4.66 
206 	 4.33 
207 	 4.28 
208 	 4.22 
209 	 4.53 
210 	 4.75 
211 	 4.02 
212 	 4.23 
213 	 4.55 
214 	 4.88 
215 	 4.65 
216 	 4.31 
217 	 4.86 
218 	 4.87 
219 	 4.70 
220 	 3.54 
221 	 3.16 
222 	 3.46 
223 	 4.19 
224 	 3.85 
225 	 3.23 
226 	 3.27 
227 	 3.61 
228 	 3.68 
229 	 3.60 
230 	 3.48 
231 	 3.87 
232 	 4.55 
233 	 4.29 
234 	 3.71 
235 	 3.55 
236 	 4.14 
237 	 4.27 
238 	 4.39 
239 	 4.15 
240 	 4.04 
241 	 3.68 
242 	 3.70 
242 	 3.61
