122 	 0.45 
123 	 0.80 
124 	 0.53 
125 	 0.55 
126 	 0.65 
127 	 0.99 
128 	 1.09 
129 	 1.17 
130 	 0.85 
131 	 1.03 
132 	 0.41 
133 	 0.60 
134 	 0.56 
135 	 1.28 
136 	 1.36 
137 	 1.65 
138 	 1.89 
139 	 1.76 
140 	 1.60 
141 	 1.31 
142 	 1.58 
143 	 0.95 
144 	 1.56 
145 	 1.47 
146 	 1.57 
147 	 1.39 
148 	 1.07 
149 	 0.99 
150 	 0.95 
151 	 0.86 
152 	 0.56 
153 	 0.36 
154 	 0.64 
155 	 1.25 
156 	 1.05 
157 	 0.82 
158 	 0.97 
159 	 0.90 
160 	 1.32 
161 	 1.35 
162 	 1.05 
163 	 0.93 
164 	 1.17 
165 	 1.02 
166 	 0.84 
167 	 1.77 
168 	 2.15 
169 	 2.11 
170 	 2.08 
171 	 1.83 
172 	 0.81 
173 	 0.91 
174 	 1.55 
175 	 2.25 
176 	 1.94 
177 	 1.91 
178 	 2.72 
179 	 2.96 
180 	 2.48 
181 	 2.58 
182 	 2.74 
183 	 2.90 
184 	 3.11 
185 	 2.99 
186 	 3.51 
187 	 3.61 
188 	 3.85 
189 	 4.09 
190 	 3.83 
191 	 3.90 
192 	 4.20 
193 	 4.81 
194 	 4.51 
195 	 4.34 
196 	 4.58 
197 	 4.36 
198 	 3.73 
199 	 3.37 
200 	 3.09 
201 	 3.34 
202 	 4.38 
203 	 4.82 
204 	 4.74 
205 	 4.70 
206 	 4.13 
207 	 3.61 
208 	 4.12 
209 	 4.35 
210 	 3.96 
211 	 3.14 
212 	 2.30 
213 	 2.58 
214 	 2.62 
215 	 3.23 
216 	 3.11 
217 	 4.21 
218 	 4.03 
219 	 4.05 
220 	 3.56 
221 	 3.73 
222 	 3.90 
223 	 4.51 
224 	 4.12 
225 	 3.49 
226 	 3.47 
227 	 4.30 
228 	 4.05 
229 	 3.93 
230 	 3.70 
231 	 3.61 
232 	 3.59 
233 	 2.86 
234 	 2.34 
235 	 2.68 
236 	 2.96 
237 	 3.09 
238 	 3.06 
239 	 4.28 
240 	 4.53 
241 	 4.34 
242 	 4.13 
243 	 3.93 
243 	 3.69
